run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
788, 0.000384458, 5.10352e-07, 2, 1, 22765, 335.914, 93291.5
788, 0.000431607, 4.54397e-07, 2, 1, 22834, 356.601, 94280.2
788, 0.00048066, 5.15139e-07, 2, 1, 23326, 384.176, 93515.9
788, 0.000538382, 6.09537e-07, 2, 2, 23926, 415.45, 92171.6
788, 0.000596647, 6.08224e-07, 3, 1, 24568, 445.783, 91339.1
788, 0.000660262, 6.29237e-07, 3, 2, 25405, 474.666, 91059
788, 0.00072472, 7.03521e-07, 3, 2, 25738, 504.882, 90669.6
788, 0.000796537, 7.55457e-07, 5, 2, 26179, 540.518, 89487.9
788, 0.000877135, 7.83741e-07, 4, 2, 26971, 575.679, 88638.2
788, 0.000952293, 8.04253e-07, 3, 2, 28024, 614.161, 87567.6
788, 0.00103591, 8.2729e-07, 4, 2, 29065, 659.045, 85935
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
789, 0, 1, 3, 2, 14284, 691.588, 85326.7
789, 2.81972e-05, 3.43961e-07, 2, 2, 15580, 14.5373, 102000
789, 8.31966e-05, 6.49479e-07, 2, 1, 16642, 30.3783, 101922
789, 0.000178074, 1.16845e-06, 2, 2, 17176, 44.7324, 107072
789, 0.000293568, 1.19986e-06, 2, 2, 17392, 64.2844, 101388
789, 0.000418126, 1.36372e-06, 3, 2, 17854, 78.0159, 106071
789, 0.000552662, 1.42223e-06, 1, 2, 18892, 95.9351, 105429
789, 0.00071771, 1.67601e-06, 2, 2, 19771, 117.985, 102137
789, 0.000910195, 2.16413e-06, 3, 2, 20548, 139.935, 100590
789, 0.00111705, 1.98418e-06, 3, 2, 20929, 164.077, 98408.7
789, 0.0013346, 2.28536e-06, 3, 2, 21379, 191.592, 95325.2
789, 0.00159067, 3.14228e-06, 5, 2, 21958, 218.149, 93655
789, 0.00189835, 3.13891e-06, 3, 2, 22702, 247.604, 91525.5
789, 0.0022365, 3.86183e-06, 4, 2, 23191, 279.25, 89371.5
789, 0.00261745, 4.14542e-06, 4, 2, 23821, 312.4, 87413.8
789, 0.00307596, 4.85405e-06, 3, 3, 24442, 347.639, 85494
789, 0.0036148, 5.73752e-06, 3, 3, 24772, 382.339, 84187.8
789, 0.00417035, 5.94035e-06, 3, 2, 25156, 417.65, 83042.2
789, 0.00476433, 6.23405e-06, 3, 2, 25543, 455.798, 81675.6
789, 0.00539638, 6.36971e-06, 3, 3, 25765, 499.135, 79733.9
789, 0.00604625, 6.52644e-06, 3, 3, 26068, 540.666, 78392.1
789, 0.00674285, 5.25354e-06, 3, 2, 26725, 582.631, 77272.3
789, 0.0073131, 2.57503e-06, 2, 2, 27262, 624.208, 76443.1
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
790, 0, 1, 3, 3, 14284, 655.531, 75881.9
790, 8.40387e-06, 4.58697e-08, 2, 1, 22537, 22.4439, 93903.6
790, 1.58919e-05, 1.00522e-07, 2, 1, 23731, 45.8102, 96561.1
790, 2.73062e-05, 1.35516e-07, 2, 1, 24373, 72.5834, 94051.8
790, 4.25346e-05, 1.64251e-07, 2, 1, 25057, 102.293, 90968.5
790, 6.16826e-05, 2.17618e-07, 2, 1, 25816, 126.472, 93669.1
790, 8.3275e-05, 2.22748e-07, 2, 1, 26854, 153.06, 94610.8
790, 0.000108483, 2.48161e-07, 3, 1, 28108, 186.608, 92323.3
790, 0.000137021, 3.48715e-07, 3, 2, 28999, 219.567, 91487.4
790, 0.000169839, 3.2639e-07, 3, 2, 29107, 257.111, 89434.6
790, 0.000203682, 3.62603e-07, 2, 2, 29200, 292.668, 88534.9
790, 0.000241753, 4.38718e-07, 3, 2, 29395, 327.923, 87957.3
790, 0.000288223, 4.81018e-07, 2, 2, 29902, 363.13, 87598.6
790, 0.000337501, 4.87849e-07, 3, 2, 30253, 402.321, 86549.3
790, 0.000386176, 4.66258e-07, 2, 1, 30781, 441.704, 85740.8
790, 0.000436586, 5.57689e-07, 3, 2, 31231, 477.692, 85772.1
790, 0.000492961, 5.62317e-07, 2, 2, 31798, 513.718, 85892.8
790, 0.000549439, 5.68295e-07, 3, 2, 32344, 558.304, 84786.6
790, 0.000608374, 5.94879e-07, 3, 2, 33070, 604.099, 83784.2
790, 0.000668731, 6.10693e-07, 3, 2, 33673, 643.545, 83835
790, 0.000733072, 6.4973e-07, 3, 2, 34207, 689.773, 83135.7
790, 0.000803671, 7.65988e-07, 3, 2, 34765, 731.526, 83101.4
790, 0.000888756, 9.65648e-07, 3, 2, 35344, 774.881, 82969.3
790, 0.000985383, 9.23218e-07, 4, 2, 35959, 816.583, 83100.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
791, 0, 1, 3, 2, 14284, 848.866, 82933.7
791, 7.74268e-06, 7.70176e-08, 2, 1, 16954, 15.64, 101337
791, 2.08661e-05, 1.84453e-07, 2, 1, 17758, 34.029, 97624
791, 4.22827e-05, 2.08337e-07, 2, 1, 18274, 54.4238, 94152.7
791, 6.47181e-05, 2.52928e-07, 2, 1, 18787, 72.2603, 96589.9
791, 9.01178e-05, 2.73817e-07, 2, 1, 19774, 91.1303, 97790.8
791, 0.000122963, 3.37765e-07, 2, 1, 20308, 114.387, 95478.4
791, 0.000162531, 4.1628e-07, 2, 2, 20173, 137.661, 94039.7
791, 0.000202738, 4.16834e-07, 3, 2, 20161, 159.848, 93596.6
791, 0.000246936, 4.61976e-07, 2, 1, 20374, 182.614, 93008.2
791, 0.000296932, 5.09e-07, 2, 2, 20836, 204.021, 93353.7
791, 0.000356218, 6.1115e-07, 3, 2, 21286, 228.81, 92416.5
791, 0.000414082, 5.46358e-07, 2, 2, 21619, 254.644, 91471
791, 0.000473884, 7.19599e-07, 4, 2, 21955, 283.249, 89913.5
791, 0.000556804, 8.66158e-07, 3, 2, 22516, 311.749, 88826.4
791, 0.000648637, 8.9476e-07, 3, 2, 23173, 338.329, 88595.9
791, 0.000740772, 9.50421e-07, 3, 2, 24088, 366.933, 88138.1
791, 0.000839836, 1.01273e-06, 2, 2, 24919, 396.47, 87755.4
791, 0.000946514, 1.10316e-06, 3, 2, 25606, 431.551, 86473.5
791, 0.0010626, 1.32093e-06, 3, 2, 26329, 466.063, 85644.3
791, 0.00119322, 1.25602e-06, 2, 2, 27133, 500.535, 85084.8
791, 0.00132235, 1.33346e-06, 2, 2, 28015, 536.902, 84458.6
791, 0.0014577, 1.28484e-06, 3, 2, 28642, 572.592, 84140.5
791, 0.00158808, 1.38835e-06, 3, 2, 29377, 614.069, 83180.7
791, 0.00173541, 1.5496e-06, 3, 2, 30244, 655.738, 82445.3
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
792, 0, 1, 3, 2, 14284, 660.063, 82410.2
792, 1.24406e-05, 1.24163e-07, 2, 1, 11035, 5.12648, 200410
792, 3.30596e-05, 2.69693e-07, 2, 1, 11821, 10.7674, 202007
792, 6.87598e-05, 3.60771e-07, 2, 1, 12088, 19.1389, 175926
792, 0.00010608, 3.91206e-07, 2, 2, 12616, 30.8749, 148852
792, 0.000152276, 5.32472e-07, 2, 2, 13216, 41.128, 143269
792, 0.000214657, 6.90892e-07, 2, 2, 13858, 51.1189, 141768
792, 0.000282052, 6.51931e-07, 2, 2, 14092, 61.7978, 139948
792, 0.000343948, 6.67392e-07, 2, 1, 14512, 71.5242, 140934
792, 0.00042435, 8.5179e-07, 3, 1, 14893, 78.4156, 147296
792, 0.000518538, 9.07815e-07, 2, 2, 15478, 88.6187, 147459
792, 0.000614756, 1.04816e-06, 3, 2, 15823, 100.981, 144950
792, 0.000719632, 1.03674e-06, 2, 2, 16057, 112.572, 144201
792, 0.000827571, 1.09077e-06, 3, 2, 16255, 125.289, 142471
792, 0.0009378, 1.13859e-06, 2, 2, 16627, 139.073, 140175
792, 0.00106316, 1.33701e-06, 3, 2, 17050, 154.849, 136755
792, 0.00121423, 1.63893e-06, 3, 2, 17662, 173.026, 132397
792, 0.0013618, 1.3621e-06, 3, 2, 18301, 187.625, 131702
792, 0.00152269, 1.91298e-06, 3, 2, 18739, 207.362, 128074
792, 0.00175561, 2.63388e-06, 4, 2, 19612, 236.123, 120576
792, 0.00203503, 3.11404e-06, 4, 2, 20872, 263.443, 115737
792, 0.00235525, 3.11874e-06, 5, 2, 22276, 292.687, 111530
792, 0.00264126, 2.54738e-06, 4, 2, 23719, 320.733, 108940
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
793, 0, 1, 4, 2, 14284, 349.121, 105754
793, 7.63065e-06, 4.946e-08, 2, 1, 15829, 15.043, 98759.7
793, 1.5638e-05, 9.46703e-08, 2, 1, 16954, 26.4414, 118137
793, 2.87128e-05, 1.61313e-07, 2, 1, 17557, 41.7833, 115940
793, 4.60479e-05, 1.81908e-07, 2, 1, 18196, 61.6845, 107538
793, 6.77058e-05, 2.62675e-07, 2, 2, 18877, 80.3597, 105595
793, 9.66307e-05, 3.08197e-07, 3, 1, 19921, 99.7506, 104491
793, 0.000129007, 3.4071e-07, 2, 1, 20836, 123.558, 100879
793, 0.000165051, 3.80955e-07, 2, 2, 21619, 147.923, 98670.1
793, 0.00020521, 4.2084e-07, 2, 2, 22171, 173.694, 96630.7
793, 0.000249187, 4.58051e-07, 2, 2, 22768, 199.3, 95478.6
793, 0.000296804, 4.92457e-07, 3, 2, 23773, 226.733, 94187.2
793, 0.00034781, 5.25859e-07, 3, 1, 24586, 259.504, 91622.4
793, 0.000401999, 5.57839e-07, 2, 2, 25498, 293.604, 89517.1
793, 0.000459347, 5.88858e-07, 3, 2, 26596, 326.822, 88387.4
793, 0.000519784, 6.19736e-07, 2, 2, 27586, 358.449, 88148.8
793, 0.00058333, 6.50787e-07, 3, 2, 28408, 392.68, 87581
793, 0.000649989, 6.82022e-07, 2, 2, 29221, 429.358, 86812.2
793, 0.000719767, 7.13016e-07, 3, 2, 29776, 466.278, 86269.8
793, 0.000792578, 7.42873e-07, 3, 2, 30433, 506.069, 85435.9
793, 0.000868389, 7.73073e-07, 3, 2, 31276, 550.232, 84189
793, 0.000947218, 8.02956e-07, 3, 2, 32074, 593.932, 83327.9
793, 0.00102901, 8.32573e-07, 3, 2, 32827, 638.724, 82562.5
793, 0.00111378, 8.62416e-07, 3, 2, 33721, 687.162, 81587.9
793, 0.00120153, 8.92402e-07, 3, 2, 34801, 732.971, 81165.1
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
794, 0, 1, 3, 2, 14284, 733.383, 81166.9
794, 6.10945e-06, 5.91434e-08, 2, 1, 17056, 12.586, 126112
794, 1.62981e-05, 1.51668e-07, 2, 1, 18022, 28.668, 116906
794, 3.26076e-05, 1.60128e-07, 2, 1, 18796, 46.6384, 111351
794, 4.91916e-05, 1.75815e-07, 2, 1, 19636, 65.5939, 108445
794, 6.74182e-05, 2.16629e-07, 1, 1, 20716, 88.5382, 103101
794, 9.14884e-05, 2.63098e-07, 2, 1, 21415, 112.917, 99564.1
794, 0.000120621, 2.95185e-07, 3, 1, 21154, 137.851, 97021.5
794, 0.000149651, 2.92157e-07, 2, 2, 21289, 157.507, 98389.5
794, 0.000181546, 3.66113e-07, 2, 1, 21385, 184.849, 95378.7
794, 0.000221985, 4.21257e-07, 3, 2, 21601, 211.453, 93547.3
794, 0.000264044, 4.28159e-07, 2, 1, 21892, 235.327, 93310.5
794, 0.000305478, 4.34799e-07, 2, 1, 22225, 258.54, 93463.2
794, 0.000353127, 5.39924e-07, 3, 2, 22471, 282.596, 93406.1
794, 0.000412028, 5.89792e-07, 2, 2, 23113, 311.709, 91985.9
794, 0.000469599, 5.72445e-07, 3, 2, 23761, 337.05, 92014.3
794, 0.000528318, 6.45241e-07, 3, 2, 24373, 365.874, 91340
794, 0.000597974, 7.28079e-07, 3, 2, 25003, 400.125, 89675.9
794, 0.00067316, 8.23223e-07, 3, 2, 25351, 432.043, 88874.2
794, 0.000754075, 7.11024e-07, 2, 2, 26377, 464.66, 88185.4
794, 0.00082689, 7.87817e-07, 3, 2, 27364, 500.163, 87289
794, 0.000910338, 8.79491e-07, 3, 2, 28390, 538.459, 86246.6
794, 0.00100245, 9.118e-07, 2, 2, 29488, 582.706, 84660.8
794, 0.00109163, 8.69509e-07, 2, 2, 30427, 625.178, 83699.7
794, 0.00118003, 8.96139e-07, 3, 2, 31333, 668.109, 82936.1
794, 0.00127698, 1.05048e-06, 3, 2, 32803, 718.762, 81542.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
795, 0, 1, 3, 2, 14284, 746.657, 80951.8
795, 1.16317e-05, 1.24933e-07, 2, 1, 13627, 9.74449, 131457
795, 3.22189e-05, 2.73749e-07, 2, 1, 14521, 21.8175, 123624
795, 6.80109e-05, 3.60986e-07, 2, 2, 14902, 36.9731, 112685
795, 0.000105248, 3.90782e-07, 2, 1, 15496, 53.3083, 106650
795, 0.000151801, 5.50464e-07, 2, 2, 16087, 69.2869, 104924
795, 0.000217299, 6.98145e-07, 2, 1, 16774, 91.2943, 97611.4
795, 0.00028582, 6.4855e-07, 2, 2, 17044, 107.364, 98729.9
795, 0.000353027, 8.12273e-07, 3, 2, 17614, 118.507, 104049
795, 0.000437617, 1.02014e-06, 2, 2, 18085, 134.665, 104818
795, 0.000540758, 1.07395e-06, 3, 2, 18688, 152.992, 104286
795, 0.000645568, 9.72829e-07, 3, 2, 18880, 174.301, 102309
795, 0.000740909, 9.64048e-07, 3, 2, 19150, 195.504, 100949
795, 0.000847192, 1.08488e-06, 3, 2, 19933, 212.258, 102160
795, 0.000952389, 1.11334e-06, 2, 2, 20818, 238.414, 99491.5
795, 0.00108021, 1.34148e-06, 2, 2, 21847, 265.79, 97268.1
795, 0.00120624, 1.35296e-06, 3, 2, 22693, 290.189, 96765.4
795, 0.00135779, 1.4469e-06, 3, 2, 23314, 321.792, 94423.6
795, 0.00150293, 1.56387e-06, 2, 2, 23653, 353.799, 92512
795, 0.00167807, 1.86244e-06, 3, 2, 24307, 386.5, 90889.6
795, 0.00184517, 1.52701e-06, 2, 2, 25012, 421.652, 89160.1
795, 0.00200555, 1.78096e-06, 3, 2, 25741, 453.156, 88556.3
795, 0.00220709, 2.20859e-06, 4, 2, 26596, 487.952, 87598.5
795, 0.00243189, 2.15507e-06, 5, 2, 27547, 526.285, 86367
795, 0.00265954, 2.39272e-06, 3, 2, 28669, 569.739, 84705
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
796, 0, 1, 3, 2, 14284, 608.222, 83515.6
796, 7.00671e-06, 4.49358e-08, 2, 1, 24190, 28.3526, 79221
796, 1.43002e-05, 8.65726e-08, 2, 1, 25549, 57.7832, 81967.5
796, 2.63016e-05, 1.49864e-07, 2, 1, 26023, 88.6387, 82580.7
796, 4.20391e-05, 1.6586e-07, 2, 1, 26152, 120.048, 82757.2
796, 6.19969e-05, 2.47067e-07, 2, 1, 26467, 149.146, 84262.7
796, 8.96732e-05, 2.86779e-07, 2, 1, 26959, 180.713, 84317.3
796, 0.000122119, 3.6572e-07, 3, 1, 27571, 213.333, 84231.5
796, 0.000160719, 3.92291e-07, 3, 2, 27853, 247.977, 83631.2
796, 0.000201308, 4.11007e-07, 3, 2, 28291, 279.573, 84200.6
796, 0.000243967, 4.57746e-07, 3, 1, 29071, 313.959, 84105.7
796, 0.000292996, 4.84299e-07, 3, 2, 29662, 348.219, 84285.5
796, 0.00034821, 5.84634e-07, 3, 2, 30166, 387.108, 83535
796, 0.000406183, 6.05849e-07, 3, 2, 30703, 425.582, 83122.2
796, 0.000469159, 6.4625e-07, 3, 2, 31168, 464.599, 82807.5
796, 0.000535119, 6.99606e-07, 3, 2, 31564, 504.182, 82530.7
796, 0.000608374, 7.07327e-07, 3, 2, 32101, 547.455, 81820.4
796, 0.000678155, 7.0074e-07, 3, 2, 32827, 590.621, 81345.7
796, 0.000754675, 8.89619e-07, 17, 2, 33355, 638.821, 80399.6
796, 0.000839009, 7.65225e-07, 2, 2, 33754, 690.157, 79285.8
796, 0.000918127, 8.60954e-07, 5, 2, 34090, 734.271, 79145.7
796, 0.00101145, 9.36477e-07, 4, 2, 34504, 781.911, 78709.1
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
797, 0, 1, 3, 2, 14284, 826.612, 78056
797, 2.09649e-05, 2.47568e-07, 2, 2, 9382, 4.90471, 181838
797, 6.08281e-05, 4.8329e-07, 2, 1, 10153, 13.3955, 139591
797, 0.00013105, 7.9693e-07, 2, 2, 10354, 20.4682, 141512
797, 0.000209837, 8.13702e-07, 2, 2, 10609, 27.1077, 145282
797, 0.000296773, 9.13351e-07, 1, 2, 11212, 37.3174, 134780
797, 0.000408343, 1.18092e-06, 2, 1, 12058, 46.0331, 134331
797, 0.000545147, 1.38141e-06, 2, 2, 12439, 55.1623, 134346
797, 0.000683092, 1.27583e-06, 2, 2, 12778, 65.479, 132434
797, 0.000828535, 1.7462e-06, 2, 2, 13408, 75.3207, 132466
797, 0.00100405, 1.91991e-06, 3, 2, 14095, 87.7693, 129301
797, 0.00121521, 2.15151e-06, 4, 2, 14836, 99.0396, 129240
797, 0.00143414, 2.07058e-06, 3, 2, 15445, 114.905, 124630
797, 0.00164004, 2.11702e-06, 3, 2, 15736, 133.075, 119327
797, 0.00186405, 2.20429e-06, 2, 2, 16063, 150.765, 115835
797, 0.00208824, 2.37362e-06, 4, 2, 17002, 169.838, 112557
797, 0.00234484, 2.61225e-06, 3, 2, 17659, 191.473, 108927
797, 0.00260397, 2.79296e-06, 4, 2, 18268, 211.775, 106995
797, 0.00290662, 2.95254e-06, 3, 2, 18646, 232.748, 105269
797, 0.0031988, 3.00513e-06, 3, 2, 18916, 257.293, 102528
797, 0.00352076, 3.48217e-06, 3, 2, 19243, 277.949, 101779
797, 0.00387932, 3.27884e-06, 3, 2, 19261, 301.528, 100225
797, 0.00420685, 3.31487e-06, 3, 2, 19654, 327.296, 98284.2
797, 0.00455252, 3.80381e-06, 3, 2, 20074, 353.139, 96729.2
797, 0.00496351, 4.03169e-06, 3, 2, 20419, 383.69, 94306.2
797, 0.00541327, 5.24299e-06, 3, 2, 20896, 410.208, 93240.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
798, 0, 1, 3, 2, 14284, 419.373, 92701.8
798, 7.70304e-06, 4.20342e-08, 2, 1, 23395, 20.961, 103950
798, 1.45542e-05, 9.17416e-08, 2, 1, 24481, 49.0018, 93411.9
798, 2.48887e-05, 1.21484e-07, 2, 1, 25180, 77.1186, 91590.1
798, 3.87443e-05, 1.55563e-07, 2, 1, 26359, 104.958, 91911.6
798, 5.632e-05, 1.84551e-07, 2, 1, 27577, 134.635, 91662
798, 7.60205e-05, 2.13744e-07, 1, 1, 28399, 168.933, 89644.8
798, 9.91605e-05, 2.31919e-07, 2, 1, 28642, 203.114, 88633.8
798, 0.000124522, 2.57856e-07, 2, 1, 28585, 237.853, 87707.2
798, 0.00015147, 2.91171e-07, 2, 2, 28534, 271.149, 87464.4
798, 0.000182135, 3.27674e-07, 3, 2, 28639, 309.574, 85846.1
798, 0.000215098, 3.40171e-07, 2, 2, 28819, 346.843, 84891
798, 0.000252838, 4.01648e-07, 2, 2, 28993, 382.712, 84482.2
798, 0.000296092, 4.84356e-07, 3, 2, 29323, 420.422, 83843.3
798, 0.000348055, 5.10763e-07, 3, 2, 29902, 462.783, 82575.5
798, 0.00040875, 6.76885e-07, 3, 2, 30367, 502.036, 82119.1
798, 0.000478747, 7.11041e-07, 3, 2, 30850, 542.108, 81698.2
798, 0.000551549, 8.44267e-07, 3, 2, 31156, 584.466, 81081.8
798, 0.000636605, 8.50294e-07, 3, 2, 31975, 626.122, 80725.8
798, 0.000730989, 9.97671e-07, 3, 2, 32962, 669.43, 80358.1
798, 0.000829367, 1.00348e-06, 3, 2, 33685, 714.984, 79898
798, 0.000936957, 1.05408e-06, 3, 2, 34564, 760.324, 79614.6
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
799, 0, 1, 4, 2, 14284, 773.922, 79427.9
799, 1.24543e-05, 1.34538e-07, 2, 1, 17527, 14.1742, 115007
799, 3.4496e-05, 2.87861e-07, 2, 1, 18748, 36.2167, 95365.8
799, 7.30007e-05, 3.98167e-07, 2, 2, 19183, 59.8559, 89403.6
799, 0.000113499, 4.11991e-07, 1, 1, 19804, 82.269, 88685.4
799, 0.000160717, 5.38144e-07, 1, 1, 20557, 106.614, 87412.8
799, 0.000222277, 6.55545e-07, 2, 2, 21271, 134.018, 85134.7
799, 0.000293223, 7.91951e-07, 2, 2, 21703, 163.558, 82925.8
799, 0.000372155, 7.84862e-07, 3, 2, 22318, 192.169, 82068.2
799, 0.000452963, 9.08653e-07, 2, 2, 22678, 219.612, 82069.1
799, 0.000552866, 1.04942e-06, 2, 2, 23326, 250.305, 81188
799, 0.00065968, 1.11188e-06, 3, 2, 23809, 283.055, 80113.8
799, 0.000775572, 1.123e-06, 2, 2, 24310, 316.879, 79159.8
799, 0.00089051, 1.1852e-06, 2, 2, 24730, 349.131, 78877.3
799, 0.00101206, 1.24093e-06, 3, 2, 25303, 386.777, 77665.5
799, 0.00114205, 1.32873e-06, 2, 2, 25891, 421.273, 77381.1
799, 0.00128294, 1.51106e-06, 3, 2, 26563, 461.24, 76362.3
799, 0.00143544, 1.51753e-06, 3, 2, 27139, 496.765, 76306.8
799, 0.00158583, 1.51047e-06, 3, 2, 27715, 535.165, 75956.9
799, 0.00175748, 1.85961e-06, 3, 2, 28186, 574.179, 75664
799, 0.00195839, 1.98393e-06, 3, 2, 28846, 615.876, 75180.6
799, 0.00213102, 1.72541e-06, 4, 2, 29227, 657.422, 74845.3
799, 0.00235221, 2.50354e-06, 3, 2, 29746, 700.189, 74478.2
799, 0.00260684, 2.76343e-06, 4, 2, 30340, 740.476, 74477.5
799, 0.0029672, 3.81049e-06, 4, 2, 31387, 788.18, 73880.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
800, 0, 1, 4, 2, 14284, 805.167, 73501
800, 1.3813e-05, 9.69596e-08, 2, 1, 11734, 8.15697, 137275
800, 2.94817e-05, 1.83033e-07, 2, 1, 12526, 16.3467, 142734
800, 5.28894e-05, 2.65503e-07, 2, 2, 12850, 25.1062, 143456
800, 8.55914e-05, 3.76658e-07, 2, 2, 13072, 33.7862, 145166
800, 0.00012202, 4.16461e-07, 2, 2, 13474, 44.0263, 141465
800, 0.000171228, 5.67151e-07, 3, 2, 14170, 58.196, 130725
800, 0.000232544, 6.564e-07, 3, 2, 15145, 73.0986, 124121
800, 0.000305703, 7.89815e-07, 3, 2, 15748, 89.6649, 118459
800, 0.000389011, 8.74187e-07, 2, 2, 16258, 104.726, 116684
800, 0.000482274, 9.81947e-07, 3, 2, 17035, 118.11, 117494
800, 0.000582835, 1.03233e-06, 3, 2, 17581, 136.492, 114383
800, 0.000694469, 1.16701e-06, 3, 2, 18010, 156.173, 111375
800, 0.000827293, 1.41945e-06, 3, 2, 18538, 180.205, 106650
800, 0.000954911, 1.30647e-06, 3, 2, 19207, 204.714, 103131
800, 0.00108348, 1.25312e-06, 2, 2, 20152, 229.799, 100437
800, 0.00122281, 1.45729e-06, 3, 2, 21274, 254.648, 98767.8
800, 0.00138316, 1.68331e-06, 3, 2, 22435, 281.95, 96980.3
800, 0.00154447, 1.55192e-06, 3, 2, 23365, 311.709, 95065.5
800, 0.00170841, 1.85606e-06, 3, 2, 24118, 344.141, 92989.7
800, 0.00190793, 1.96085e-06, 3, 2, 24967, 373.5, 92269.1
800, 0.00210196, 2.19612e-06, 3, 2, 25858, 405.338, 91271.1
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
801, 0, 1, 3, 2, 14284, 428.069, 90456.8
801, 7.4462e-06, 4.9026e-08, 2, 1, 23131, 23.8087, 91192.4
801, 1.53078e-05, 9.36563e-08, 2, 1, 24649, 49.8071, 91604.5
801, 2.79936e-05, 1.5855e-07, 2, 1, 25387, 78.0492, 90518.7
801, 4.49182e-05, 1.75219e-07, 2, 1, 26044, 109.061, 88403.3
801, 6.45986e-05, 2.27921e-07, 2, 1, 26878, 140.639, 87381.1
801, 9.18227e-05, 2.81625e-07, 3, 2, 28075, 179.242, 83886.8
801, 0.000122464, 3.0309e-07, 2, 1, 29077, 213.992, 83623.6
801, 0.00015683, 3.74189e-07, 2, 1, 30022, 252.453, 82604.2
801, 0.000197197, 4.34863e-07, 3, 2, 30496, 295.511, 80825.4
801, 0.000239347, 4.30332e-07, 3, 2, 30544, 337.157, 79885.8
801, 0.000290162, 5.75267e-07, 3, 2, 31063, 380.087, 78964.4
801, 0.000348037, 5.80081e-07, 2, 2, 31564, 424.386, 78093
801, 0.000410108, 6.89216e-07, 3, 2, 32209, 465.776, 78006.6
801, 0.000485481, 7.80775e-07, 3, 1, 32926, 510.446, 77560.7
801, 0.000561433, 7.20636e-07, 3, 2, 33727, 555.038, 77344.6
801, 0.000627205, 6.37599e-07, 3, 2, 34567, 600.041, 77235.9
801, 0.000702627, 9.04258e-07, 3, 2, 35395, 650.398, 76639.1
801, 0.000798681, 1.0099e-06, 4, 2, 36775, 707.217, 75588
801, 0.000901646, 1.03435e-06, 3, 2, 38137, 761.183, 75145.2
801, 0.00100183, 9.64304e-07, 3, 2, 39520, 820.535, 74442.2
801, 0.00109387, 9.42638e-07, 3, 2, 41077, 881.182, 73896.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
802, 0, 1, 3, 2, 14284, 937.74, 73685.1
802, 6.45185e-06, 6.03831e-08, 2, 1, 18415, 19.3839, 88162.4
802, 1.67926e-05, 1.5756e-07, 2, 1, 19405, 39.2821, 91954.6
802, 3.34158e-05, 1.65755e-07, 2, 1, 20266, 58.0466, 96457.1
802, 5.03955e-05, 1.77305e-07, 2, 1, 21220, 81.4494, 94204.5
802, 6.85563e-05, 2.0425e-07, 1, 1, 22168, 101.688, 96783.9
802, 9.24844e-05, 2.53524e-07, 2, 1, 23110, 127.543, 94966.3
802, 0.000121731, 2.88913e-07, 2, 1, 22990, 150.982, 95540.7
802, 0.000151458, 2.97861e-07, 2, 1, 23140, 173.709, 96307.3
802, 0.000182488, 3.40504e-07, 2, 1, 23164, 200.89, 94801.7
802, 0.000220161, 3.98408e-07, 2, 1, 23200, 226.745, 94227.8
802, 0.000262571, 4.55958e-07, 2, 1, 23278, 249.636, 94892
802, 0.000307594, 4.70118e-07, 2, 1, 23557, 272.144, 95627.1
802, 0.000356301, 4.79764e-07, 2, 1, 23842, 292.034, 97241.9
802, 0.000409195, 5.50086e-07, 3, 2, 24232, 321.247, 95873.3
802, 0.000464393, 5.97314e-07, 3, 2, 24700, 353.945, 93937.5
802, 0.000530775, 6.6343e-07, 4, 2, 25078, 384.978, 92814
802, 0.000603597, 7.58511e-07, 3, 2, 25771, 417.325, 91709.5
802, 0.000682535, 8.51529e-07, 3, 2, 26494, 452.887, 90287.7
802, 0.00077215, 8.71827e-07, 4, 2, 26920, 491.766, 88585.6
802, 0.000856929, 8.5853e-07, 3, 2, 27391, 525.756, 88020.6
802, 0.000942684, 8.24726e-07, 3, 2, 28138, 558.854, 87777.8
802, 0.00102584, 8.86931e-07, 3, 2, 28894, 592.169, 87648.3
802, 0.00112383, 9.03123e-07, 3, 2, 29908, 630.577, 86971.6
802, 0.00121209, 9.24484e-07, 3, 2, 30955, 670.956, 86280.6
802, 0.0013248, 1.26729e-06, 4, 2, 31888, 710.337, 85916.6
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
803, 0, 1, 5, 2, 14284, 721.073, 85658.9
803, 7.23966e-06, 6.70881e-08, 2, 1, 19081, 18.8438, 94755.2
